crawl_timestamp,product_name,product_category,retail_price,discounted_price,discount_price,discount_percentage,product_rating,overall_rating,brand
2016-01-06,Shilpkala Casual Bell Sleeve Printed Women's Top,Clothing,799,799,0,0,0,0,
2016-01-06,Shilpkala Casual Sleeveless Printed Women's Top,Clothing,999,999,0,0,0,0,
2016-01-06,Shilpkala Casual Sleeveless Embellished Women's Top,Clothing,899,899,0,0,0,0,
2016-01-06,Shilpkala Casual Sleeveless Printed Women's Top,Clothing,699,699,0,0,0,0,
2016-01-06,Shilpkala Casual Sleeveless Printed Women's Top,Clothing,599,599,0,0,0,0,
2016-01-06,Shilpkala Casual Sleeveless Self Design Women's Top,Clothing,599,599,0,0,0,0,
2016-01-06,BlueStone The Juliette Yellow Gold Diamond 18 K Ring,Jewellery,29348,22644,6704,23,0,0,BlueStone
2016-01-06,Karatcraft Om Gold Diamond 18 K Ring,Jewellery,42068,35056,7012,17,0,0,Karatcraft
2016-01-06,Karatcraft Dulce Gold Diamond 18 K Ring,Jewellery,40267,27223,13044,32,0,0,Karatcraft
2016-01-06,"Soie Casual, Festive, Formal, Lounge Wear, Party Sleeveless Embellished, Solid Women's Top",Clothing,1390,695,695,50,0,0,
2016-01-06,Aaliya Casual Sleeveless Embellished Women's Top,Clothing,2000,1500,500,25,0,0,
2016-01-06,Karatcraft Robini Emerald Gold Diamond 18 K Ring,Jewellery,43481,36234,7247,17,0,0,Karatcraft
2016-01-06,"@499 Casual, Festive, Formal, Lounge Wear, Party Sleeveless Embellished Women's Top",Clothing,698,342,356,51,0,0,
2016-01-06,Karatcraft Om Gold Diamond 18 K Ring,Jewellery,44247,36872,7375,17,0,0,Karatcraft
2016-01-06,Lee Mark Men's Solid Formal Shirt,Clothing,1699,599,1100,65,0,0,Slim
2016-01-06,Kairaa Lounge Wear Sleeveless Embellished Women's Top,Clothing,710,710,0,0,0,0,
2016-01-06,Soie Casual Sleeveless Solid Women's Top,Clothing,1089,545,544,50,0,0,
2016-01-06,Hichkii Casual Cape Sleeve Embroidered Women's Top,Clothing,799,499,300,38,4.5,4.5,
2016-01-06,"Soie Casual, Festive, Formal, Lounge Wear, Party Sleeveless Solid Women's Top",Clothing,1419,710,709,50,0,0,
2016-01-06,Clara Certified Katela 8.3 cts or 9.25 ratti Zoya Sterling Silver Amethyst Ring,Jewellery,6160,2760,3400,55,0,0,Clara
2016-01-06,Clara Certified Katela 6.5 cts or 7.25 ratti Elegant Sterling Silver Amethyst Ring,Jewellery,5270,2360,2910,55,0,0,Clara
2016-01-06,Clara Certified Katela 3.9 cts or 4.25 ratti Stunning Sterling Silver Amethyst Ring,Jewellery,4210,1880,2330,55,0,0,Clara
2016-01-06,SPECIES Striped Round Neck Women's Sweater,Clothing,1699,1019,680,40,0,0,
2016-01-06,Clara Certified Katela 6.5 cts or 7.25 ratti 4 Prongs Sterling Silver Amethyst Ring,Jewellery,5270,2360,2910,55,0,0,Clara
2016-01-06,Clara Certified Katela 5.5 cts or 6.25 ratti Elegant Sterling Silver Amethyst Ring,Jewellery,4750,2130,2620,55,0,0,Clara
2016-01-06,Clara Certified Katela 3 cts or 3.25 ratti 4 Prongs Sterling Silver Amethyst Ring,Jewellery,3530,1570,1960,56,4,4,Clara
2016-01-06,BlueStone The Princess Gold Diamond 18 K Ring,Jewellery,35415,26984,8431,24,0,0,BlueStone
2016-01-06,Varanga Casual Short Sleeve Printed Women's Top,Clothing,1199,299,900,75,0,0,
2016-01-06,Varanga Casual Short Sleeve Printed Women's Top,Clothing,1199,479,720,60,0,0,
2016-01-06,Orous Casual 3/4 Sleeve Printed Women's Top,Clothing,2400,480,1920,80,0,0,
2016-01-06,Lovelady Wedding Lingerie Set,Clothing,895,725,170,19,0,0,
2016-01-06,Nishtaa Yellow Gold Cubic Zirconia 22 K Ring,Jewellery,11820,11229,591,5,0,0,Nishtaa
2016-01-06,Jaune Women's Sheath Dress,Clothing,2899,1499,1400,48,0,0,
2016-01-06,Living World by Home Stop Solid Wood Display Unit,Furniture,5499,5499,0,0,0,0,Living World by Home Stop
2016-01-06,Status Quo Men's Solid Casual Shirt,Clothing,1699,849,850,50,0,0,Regular Fit
2016-01-06,"Asian Gems & Jewels 6.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Cat's Eye NA K Ring",Jewellery,1656,828,828,50,0,0,Asian Gems & Jewels
2016-01-06,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Zircon Ring",Jewellery,3030,757,2273,75,0,0,Asian Gems & Jewels
2016-01-06,"Sarva Casual, Party Sleeveless Self Design, Printed Women's Top",Clothing,2325,775,1550,67,0,0,
2016-01-06,"Sarva Party, Casual Sleeveless Self Design Women's Top",Clothing,2550,850,1700,67,0,0,
2016-01-06,PrettyPataka Party Full Sleeve Woven Women's Top,Clothing,2500,899,1601,64,3.5,3.5,
2016-01-06,"Sarva Party, Formal, Casual Sleeveless Embellished Women's Top",Clothing,2700,899,1801,67,0,0,
2016-01-06,"Tenn Casual, Party Sleeveless Floral Print Women's Top",Clothing,2000,699,1301,65,0,0,
2016-01-06,Maggie Party Sleeveless Floral Print Women's Top,Clothing,1999,599,1400,70,0,0,
2016-01-06,"Retaaz Casual, Party, Festive Sleeveless Floral Print Women's Top",Clothing,2999,829,2170,72,0,0,
2016-01-06,Bostan Running Shoes,Footwear,499,499,0,0,0,0,
2016-01-06,"Urban Fashion Bank Casual, Party, Festive, Lounge Wear Sleeveless Embellished Women's Top",Clothing,600,365,235,39,3,3,
2016-01-06,Wowww Casual Short Sleeve Solid Women's Top,Clothing,1500,850,650,43,0,0,
2016-01-06,"Urban Fashion Bank Casual, Party, Festive, Lounge Wear Sleeveless Printed Women's Top",Clothing,1500,450,1050,70,0,0,
2016-01-06,Urban Fashion Bank Casual 3/4 Sleeve Solid Women's Top,Clothing,700,355,345,49,0,0,
2016-01-06,Hangover Solid Round Neck Women's Sweater,Clothing,1599,499,1100,69,1,1,
2016-01-06,Elson Self Design V,Clothing,1595,1595,0,0,0,0,
2016-01-06,WearYourShine by PCJ The Adriyel Gold Diamond 18 K Ring,Jewellery,28963,28963,0,0,0,0,WearYourShine by PCJ
2016-01-06,"Asian Gems & Jewels 5.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Coral Ring",Jewellery,1743,872,871,50,0,0,Asian Gems & Jewels
2016-01-06,TeeMoods Casual Full Sleeve Striped Women's Top,Clothing,999,899,100,10,0,0,
2016-01-06,TeeMoods Casual Full Sleeve Striped Women's Top,Clothing,999,899,100,10,4,4,
2016-01-06,Colbrii Casual Full Sleeve Printed Women's Top,Clothing,1100,700,400,36,0,0,
2016-01-06,"KuberBox Ravishing Ring White Gold Diamond, Topaz 14K White Gold 14 K Ring",Jewellery,8538,8538,0,0,0,0,KuberBox
2016-01-06,My Addiction Casual Full Sleeve Embroidered Women's Top,Clothing,1199,579,620,52,0,0,
2016-01-06,"SFDS Casual, Formal, Party Full Sleeve Printed Women's Top",Clothing,2500,999,1501,60,0,0,
2016-01-06,"Membooz Casual, Party Short Sleeve Self Design Women's Top",Clothing,1200,689,511,43,0,0,
2016-01-06,Sheezworld Casual Full Sleeve Self Design Women's Top,Clothing,1295,1295,0,0,0,0,
2016-01-06,Karatcraft Wadell Gold Diamond 18 K Ring,Jewellery,42321,28317,14004,33,0,0,Karatcraft
2016-01-06,Karatcraft Twinoh Gold Diamond 18 K Ring,Jewellery,32528,20672,11856,36,0,0,Karatcraft
2016-01-06,Karatcraft Clariz Gold Diamond 18 K Ring,Jewellery,32658,20727,11931,37,0,0,Karatcraft
2016-01-06,Herberto Girl's A,Clothing,1699,971,728,43,0,0,
2016-01-06,Karatcraft Solitana Gold Diamond 18 K Ring,Jewellery,30176,20749,9427,31,0,0,Karatcraft
2016-01-06,Karatcraft Celebra Gold Diamond 18 K Ring,Jewellery,32524,20586,11938,37,0,0,Karatcraft
2016-01-06,Kids On Board Girl's Gathered Dress,Clothing,1499,699,800,53,0,0,
2016-01-06,ABHIRA Girl's A,Clothing,1999,699,1300,65,0,0,
2016-01-06,Herberto Girl's High Low Dress,Clothing,1899,1025,874,46,0,0,
2016-01-06,Herberto Girl's A,Clothing,1899,949,950,50,0,0,
2016-01-06,Fasense Women's Nighty,Clothing,1099,439,660,60,0,0,
2016-01-06,Megha Casual Short Sleeve Printed Women's Top,Clothing,310,310,0,0,0,0,
2016-01-06,Karatcraft Duilla Ruby Gold Diamond 18 K Ring,Jewellery,49999,42262,7737,16,0,0,Karatcraft
2016-01-06,Karatcraft Journa Gold Diamond 18 K Ring,Jewellery,45345,37787,7558,17,0,0,Karatcraft
2016-01-06,CaratLane Fantasia Band White Gold Diamond 18 K Ring,Jewellery,31033,31033,0,0,0,0,CaratLane
2016-01-06,Karigaari Set Of 5 Adivasi Doing Merry On Trumpet Showpiece,Home Decor Festive Needs,4500,2050,2450,54,0,0,Karigaari
2016-01-06,WearYourShine by PCJ The Sharman Gold Diamond 18 K Ring,Jewellery,29292,29292,0,0,0,0,WearYourShine by PCJ
2016-01-06,"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top",Clothing,2599,899,1700,65,0,0,
2016-01-06,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",Clothing,2299,899,1400,61,0,0,
2016-01-06,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",Clothing,2299,849,1450,63,0,0,
2016-01-06,"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top",Clothing,2299,899,1400,61,0,0,
2016-01-06,Nishtaa Yellow Gold 22 K Ring,Jewellery,6740,6403,337,5,0,0,Nishtaa
2016-01-06,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",Clothing,1999,799,1200,60,0,0,
2016-01-06,"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top",Clothing,2299,999,1300,57,0,0,
2016-01-06,Totta Pouch for Sony Xperia M5 Dual,Mobiles Accessories,799,399,400,50,0,0,Totta
2016-01-06,"Kalakruti K Jewellery B Jewelry box, Makeup Vanity Multi Purpose",Beauty and Personal Care,600,480,120,20,0,0,
2016-01-06,Karatcraft Trilic Gold Diamond 18 K Ring,Jewellery,48596,30817,17779,37,0,0,Karatcraft
2016-01-06,Karatcraft Wadell Gold Diamond 18 K Ring,Jewellery,44226,30741,13485,31,0,0,Karatcraft
2016-01-06,YNA Aviator Sunglasses,Sunglasses,1199,299,900,75,0,0,
2016-01-06,Ditu&Kritu Warrior Aviator Sunglasses,Sunglasses,999,399,600,60,4.7,4.7,
2016-01-06,American Crew Solid Women's Track Pants,Clothing,799,760,39,5,0,0,
2016-01-06,Allen Solly Girl's Gathered Dress,Clothing,1599,1119,480,30,0,0,
2016-01-06,Abr Casual Shoes,Footwear,499,449,50,10,0,0,
2016-01-06,Allen Solly Girl's A,Clothing,1999,1399,600,30,0,0,
2016-01-06,Allen Solly Girl's Gathered Dress,Clothing,1699,1189,510,30,0,0,
2016-01-06,Allen Solly Girl's Shift Dress,Clothing,2099,1469,630,30,0,0,
2016-01-06,Petals Girl's Gathered Dress,Clothing,1685,1685,0,0,0,0,
2016-01-06,Allen Solly Girl's Layered Dress,Clothing,1299,909,390,30,0,0,
2016-01-06,Karatcraft Donna Gold Diamond 18 K Ring,Jewellery,49542,34110,15432,31,0,0,Karatcraft
2016-01-06,Absurd Full Sleeve Solid Men's Sweatshirt,Clothing,1375,1095,280,20,0,0,
2016-01-06,Escocer Women's Leggings,Clothing,2394,788,1606,67,0,0,
2016-01-06,Absurd Full Sleeve Solid Men's Reversible Sweatshirt,Clothing,1799,1650,149,8,0,0,
2016-01-06,Absurd Full Sleeve Solid Men's Sweatshirt,Clothing,1395,1195,200,14,0,0,
2016-01-06,Selfcare Soft & Comfortable Newly Launched Girl's Top,Clothing,699,319,380,54,0,0,
2016-01-06,WearYourShine by PCJ The Melina Gold Diamond 18 K Ring,Jewellery,23949,23949,0,0,0,0,WearYourShine by PCJ
2016-01-06,WearYourShine by PCJ The Radelle Diamond Gold Diamond Yellow Gold 18 K Ring,Jewellery,31673,31673,0,0,0,0,WearYourShine by PCJ
2016-01-06,WearYourShine by PCJ The Helaine Gold Diamond 18 K Ring,Jewellery,31663,31663,0,0,0,0,WearYourShine by PCJ
2016-01-06,Ozel Studio Casual 3/4 Sleeve Solid Women's Top,Clothing,2400,1200,1200,50,0,0,
2016-01-06,Ozel Studio Casual Sleeveless Solid Women's Top,Clothing,1190,595,595,50,0,0,
2016-01-06,Shopaholic Casual 3/4 Sleeve Solid Women's Top,Clothing,1299,499,800,62,0,0,
2016-01-06,Fashion Flow+ Women's Leggings,Clothing,1199,499,700,58,0,0,
2016-01-06,Ozel Studio Casual Short Sleeve Solid Women's Top,Clothing,4000,2000,2000,50,0,0,
2016-01-06,Ozel Studio Casual Full Sleeve Solid Women's Top,Clothing,1450,1050,400,28,0,0,
2016-01-06,Shilpi Casual Cape Sleeve Solid Women's Top,Clothing,499,359,140,28,0,0,
2016-01-06,Yepme Casual Short Sleeve Solid Women's Top,Clothing,999,399,600,60,0,0,
2016-01-06,Ozel Studio Casual Sleeveless Solid Women's Top,Clothing,999,999,0,0,0,0,
2016-01-06,Ozel Studio Casual Full Sleeve Solid Women's Top,Clothing,1450,1015,435,30,0,0,
2016-01-06,CaratLane Swish Ray White Gold Diamond 18 K Ring,Jewellery,31062,31062,0,0,0,0,CaratLane
2016-01-06,WearYourShine by PCJ The Maryse Diamond Gold Diamond Yellow Gold 18 K Ring,Jewellery,20717,20717,0,0,0,0,WearYourShine by PCJ
2016-01-06,Claude Lorrain Black Casuals Shoes,Footwear,2750,1299,1451,53,5,5,
2016-01-06,Steppings Running Shoes Casuals Shoes,Footwear,3699,2589,1110,30,0,0,
2016-01-06,Steppings Wedges Casuals Shoes,Footwear,3299,2309,990,30,0,0,
2016-01-06,Steppings Running Shoes Casuals Shoes,Footwear,2999,2099,900,30,0,0,
2016-01-06,Bonzer Bellies,Footwear,699,399,300,43,0,0,
2016-01-06,Araanz by Tribhovandas Bhimji Zaveri Delhi Gold Diamond 18K Yellow Gold 18 K Ring,Jewellery,15720,12576,3144,20,0,0,Araanz by Tribhovandas Bhimji Zaveri Delhi
2016-01-06,Nishtaa Yellow Gold 22 K Ring,Jewellery,11880,11286,594,5,0,0,Nishtaa
2016-01-06,Nishtaa Yellow Gold 22 K Ring,Jewellery,8700,8265,435,5,0,0,Nishtaa
2016-01-06,Gritstones Solid Women's Track Pants,Clothing,599,499,100,17,3,3,
2016-01-06,Gritstones Solid Women's Track Pants,Clothing,599,499,100,17,2,2,
2016-01-06,Tapyti Casual Sleeveless Solid Women's Top,Clothing,795,398,397,50,0,0,
2016-01-06,Tapyti Casual Short Sleeve Solid Women's Top,Clothing,1135,681,454,40,0,0,
2016-01-06,Tapyti Casual 3/4 Sleeve Solid Women's Top,Clothing,845,610,235,28,0,0,
2016-01-06,Tapyti Casual Sleeveless Solid Women's Top,Clothing,875,440,435,50,0,0,
2016-01-06,United Colors of Benetton Solid Round Neck Casual Women's Sweater,Clothing,2099,1364,735,35,0,0,
2016-01-06,Bonzer Bellies,Footwear,999,499,500,50,0,0,
2016-01-06,BlueStone The Twin Wingflow Yellow Gold Diamond 18 K Ring,Jewellery,13010,13010,0,0,0,0,BlueStone
2016-01-06,Allen Solly Girl's Shift Dress,Clothing,1499,1049,450,30,0,0,
2016-01-06,Allen Solly Girl's Gathered Dress,Clothing,1399,979,420,30,0,0,
2016-01-06,Ozel Studio Casual Full Sleeve Printed Women's Top,Clothing,985,591,394,40,3,3,
2016-01-06,Ozel Studio Casual Full Sleeve Solid Women's Top,Clothing,1425,855,570,40,0,0,
2016-01-06,Ozel Studio Casual Sleeveless Printed Women's Top,Clothing,1290,645,645,50,0,0,
2016-01-06,Gee & Bee Casual Printed Women's Kurti,Clothing,2164,649,1515,70,0,0,
2016-01-06,WearYourShine by PCJ The Skyrah Gold Diamond 18 K Ring,Jewellery,10213,10213,0,0,0,0,WearYourShine by PCJ
2016-01-06,WearYourShine by PCJ The Dawnetta Gold Diamond 18 K Ring,Jewellery,10227,10227,0,0,0,0,WearYourShine by PCJ
2016-01-06,TeeMoods Casual Full Sleeve Striped Women's Top,Clothing,1399,699,700,50,1,1,
2016-01-06,TeeMoods Casual Full Sleeve Striped Women's Top,Clothing,1399,699,700,50,0,0,
2016-01-06,The Clove Casual 3/4 Sleeve Striped Women's Top,Clothing,1499,699,800,53,0,0,
2016-01-06,Nun Casual Full Sleeve Striped Women's Top,Clothing,1195,585,610,51,0,0,
2016-01-06,Moda Vastra Casual 3/4 Sleeve Graphic Print Women's Top,Clothing,1799,899,900,50,0,0,
2016-01-06,Nishtaa Yellow Gold 22 K Ring,Jewellery,7180,6821,359,5,0,0,Nishtaa
2016-01-06,Cation Casual 3/4 Sleeve Solid Women's Top,Clothing,899,899,0,0,0,0,
2016-01-06,Cation Casual Short Sleeve Solid Women's Top,Clothing,1099,600,499,45,0,0,
2016-01-06,Cation Casual 3/4 Sleeve Solid Women's Top,Clothing,2800,849,1951,70,0,0,
2016-01-06,Nishtaa Yellow Gold 22 K Ring,Jewellery,7810,7420,390,5,5,5,Nishtaa
2016-01-06,"Cation Casual Short Sleeve, 3/4 Sleeve Solid Women's Top",Clothing,2600,899,1701,65,0,0,
2016-01-06,Fundoo T Full Sleeve Solid Men's Sweatshirt,Clothing,1998,749,1249,63,0,0,
2016-01-06,Cation Casual 3/4 Sleeve Printed Women's Top,Clothing,1099,750,349,32,0,0,
2016-01-06,Goddess Women Casual 3/4 Sleeve Solid Women's Top,Clothing,1199,719,480,40,0,0,
2016-01-06,BownBee Girl's Gathered Dress,Clothing,999,799,200,20,5,5,
2016-01-06,Fundoo T Full Sleeve Solid Men's Sweatshirt,Clothing,1998,749,1249,63,5,5,
2016-01-06,Herberto Girl's A,Clothing,1699,849,850,50,0,0,
2016-01-06,Herberto Girl's A,Clothing,2999,1499,1500,50,0,0,
2016-01-06,Herberto Girl's A,Clothing,1599,649,950,59,4,4,
2016-01-06,Herberto Girl's A,Clothing,2999,1619,1380,46,0,0,
2016-01-06,Jewels Of Jaipur Gold Ruby Yellow Gold 14 K Ring,Jewellery,11076,9414,1662,15,0,0,Jewels Of Jaipur
2016-01-06,Jewels Of Jaipur Gold Ruby Yellow Gold 14 K Ring,Jewellery,11587,9848,1739,15,0,0,Jewels Of Jaipur
2016-01-06,"BlueStone The Ziva Yellow Gold Diamond, Emerald 18 K Ring",Jewellery,31300,28313,2987,10,0,0,BlueStone
2016-01-06,United Colors of Benetton Striped Round Neck Casual Women's Sweater,Clothing,2499,1624,875,35,0,0,
2016-01-06,United Colors of Benetton Solid Round Neck Casual Women's Sweater,Clothing,2499,1624,875,35,0,0,
2016-01-06,Tapyti Casual Full Sleeve Solid Women's Top,Clothing,845,420,425,50,0,0,
2016-01-06,Only Party Short Sleeve Solid Women's Top,Clothing,1495,1495,0,0,0,0,
2016-01-06,Elisabetta Bartolli Party Short Sleeve Solid Women's Top,Clothing,2095,2095,0,0,0,0,
2016-01-06,Tapyti Casual Short Sleeve Solid Women's Top,Clothing,815,408,407,50,0,0,
2016-01-06,MSL Women Flats,Footwear,499,499,0,0,0,0,
2016-01-06,Tapyti Party Sleeveless Solid Women's Top,Clothing,1275,890,385,30,0,0,
2016-01-06,Nishtaa Yellow Gold 22 K Ring,Jewellery,9300,8835,465,5,0,0,Nishtaa
2016-01-06,JDX Plain Bed/Sleeping Pillow,Home Furnishing,7999,3370,4629,58,0,0,JDX
2016-01-06,Cation Casual 3/4 Sleeve Solid Women's Top,Clothing,999,499,500,50,0,0,
2016-01-06,JDX Plain Bed/Sleeping Pillow,Home Furnishing,5299,2400,2899,55,0,0,JDX
2016-01-06,Cation Casual 3/4 Sleeve Solid Women's Top,Clothing,1998,950,1048,53,2,2,
2016-01-06,JDX Plain Bed/Sleeping Pillow,Home Furnishing,5899,2880,3019,51,0,0,JDX
2016-01-06,Cation Casual Short Sleeve Solid Women's Top,Clothing,899,499,400,45,0,0,
